solute,solvent,logS,DGsolv,Reference (DOI),Comments,can_smiles_solute,can_smiles_solvent,concat_smiles,is_chonps_halogens,index,DGsolv_qm,AE,SE
CN(C)C(=O)Nc1ccc(Cl)cc1,OCC(C)C,,-13.14,10.1016/j.cej.2021.129307,"['Abraham Paper (A1)', 'Abraham Paper (A12)']",CN(C)C(=O)Nc1ccc(Cl)cc1,CC(C)CO,CN(C)C(=O)Nc1ccc(Cl)cc1.CC(C)CO,True,11984,-13.42061962,0.2806196199999995,0.07874737112894413
CN(C)C(=O)Nc1ccc(Cl)cc1,CC(O)C,,-13.08,10.1016/j.cej.2021.129307,"['Abraham Paper (A1)', 'Abraham Paper (A12)']",CN(C)C(=O)Nc1ccc(Cl)cc1,CC(C)O,CN(C)C(=O)Nc1ccc(Cl)cc1.CC(C)O,True,11985,-13.17855624,0.09855624000000063,0.009713332442937725
CN(C)C(=O)Nc1ccc(Cl)cc1,CCCCC(CC)CO,,-12.84,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],CN(C)C(=O)Nc1ccc(Cl)cc1,CCCCC(CC)CO,CN(C)C(=O)Nc1ccc(Cl)cc1.CCCCC(CC)CO,True,11988,-12.71555306,0.12444694000000034,0.015487040875363685
CN(C)C(=O)Nc1ccc(Cl)cc1,CCCCO,,-13.28,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",CN(C)C(=O)Nc1ccc(Cl)cc1,CCCCO,CN(C)C(=O)Nc1ccc(Cl)cc1.CCCCO,True,11997,-13.2777982,0.0022017999999999205,4.8479232399996496e-06
CN(C)C(=O)Nc1ccc(Cl)cc1,CCCO,,-13.35,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",CN(C)C(=O)Nc1ccc(Cl)cc1,CCCO,CN(C)C(=O)Nc1ccc(Cl)cc1.CCCO,True,12000,-13.41335609,0.06335609000000098,0.004013994140088224
CN(C)C(=O)Nc1ccc(Cl)cc1,CO,,-13.71,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",CN(C)C(=O)Nc1ccc(Cl)cc1,CO,CN(C)C(=O)Nc1ccc(Cl)cc1.CO,True,12003,-13.842731,0.1327309999999997,0.017617518360999923
CN(C)C(=O)NC1=CC=C(C=C1)Cl,ClC(Cl)(Cl)Cl,,-11.06,10.1016/j.cej.2021.129307,['Abraham Paper (A7)'],CN(C)C(=O)Nc1ccc(Cl)cc1,ClC(Cl)(Cl)Cl,CN(C)C(=O)Nc1ccc(Cl)cc1.ClC(Cl)(Cl)Cl,True,12005,-11.78485238,0.7248523799999997,0.525410972791664
CN(C)C(=O)Nc1ccccc1,CCCCCCCCO,,-13.12,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,CN(C)C(=O)Nc1ccccc1,CCCCCCCCO,CN(C)C(=O)Nc1ccccc1.CCCCCCCCO,True,12015,-12.04317048,1.0768295199999987,1.1595618151434275
CN(C)C(=O)c1ccccc1,O,,-9.29,10.1016/j.cej.2021.129307,['FreeSolv (entry number=34)'],CN(C)C(=O)c1ccccc1,O,CN(C)C(=O)c1ccccc1.O,True,12028,-8.14813119,1.1418688099999983,1.3038643792508122
CN(C)C,C1CCCCC1,,-2.63,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,CN(C)C,C1CCCCC1,CN(C)C.C1CCCCC1,True,12040,-2.65329789,0.023297890000000265,0.0005427916784521123
CN(C)C,CC(C)CO,,-3.9,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,CN(C)C,CC(C)CO,CN(C)C.CC(C)CO,True,12043,-3.49431792,0.40568208000000006,0.16457795003312645
CN(C)C,CCCCCCCCO,,-3.6,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,CN(C)C,CCCCCCCCO,CN(C)C.CCCCCCCCO,True,12048,-3.30921277,0.2907872300000003,0.08455721313107306
CN(C)C,CCO,,-3.64,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",CN(C)C,CCO,CN(C)C.CCO,True,12051,-3.40779965,0.23220035000000028,0.053917002540122626
CN(C)C,CCOCC,,-2.78,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,CN(C)C,CCOCC,CN(C)C.CCOCC,True,12052,-2.83688195,0.05688195000000018,0.0032355562358025204
CN(C)C,CCc1ccccc1,,-2.64,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,CN(C)C,CCc1ccccc1,CN(C)C.CCc1ccccc1,True,12053,-2.74887777,0.10887776999999987,0.011854368800172873
CN(C)C,C(=O)N(C)C,,-2.41,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)']",CN(C)C,CN(C)C=O,CN(C)C.CN(C)C=O,True,12055,-2.34304456,0.06695544000000009,0.004483030945593612
CN(C)C,ClC(Cl)Cl,,-3.9,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,CN(C)C,ClC(Cl)Cl,CN(C)C.ClC(Cl)Cl,True,12059,-3.48570042,0.4142995799999998,0.1716441419881762
CN(C)C=O,C1CCCCC1,,-3.82,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,CN(C)C=O,C1CCCCC1,CN(C)C=O.C1CCCCC1,True,12074,-4.15460582,0.3346058199999997,0.11196105477787222
CN(C)C=O,CCCCCCCCO,,-6.045,10.13020/3eks-j059 10.1016/j.cej.2021.129307,Averaged - std : 0.09,CN(C)C=O,CCCCCCCCO,CN(C)C=O.CCCCCCCCO,True,12080,-5.80656116,0.2384388399999997,0.05685308042054546
CN(C)C=O,C1=CC=CC=C1,,-6.19,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=33296)'],CN(C)C=O,c1ccccc1,CN(C)C=O.c1ccccc1,True,12088,-6.56036306,0.37036305999999986,0.1371687962125635
CN(C)CCCN,CN(C)CCCN,,-5.87,Compsol pure,solute-solvent same,CN(C)CCCN,CN(C)CCCN,CN(C)CCCN.CN(C)CCCN,True,12100,-6.00503391,0.13503390999999976,0.018234156849888033
CN(C)CCc1ccc(O)cc1,O,,-11.3,10.1016/j.cej.2021.129307,['Abraham Paper (A27)'],CN(C)CCc1ccc(O)cc1,O,CN(C)CCc1ccc(O)cc1.O,True,12129,-9.13234801,2.1676519900000013,4.698715149750965
CN(C)CC1=CC=CC=C1,O,,-5.05,10.1016/j.cej.2021.129307,['Abraham Paper (A16)'],CN(C)Cc1ccccc1,O,CN(C)Cc1ccccc1.O,True,12138,-2.63139283,2.41860717,5.849660642775409
CN(C)C1=CC=CC=C1,CCCCCCCCCCCCCCCC,,-6.4,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=43961)'],CN(C)c1ccccc1,CCCCCCCCCCCCCCCC,CN(C)c1ccccc1.CCCCCCCCCCCCCCCC,True,12211,-6.29167102,0.10832898000000046,0.0117351679078405
CN(C)c1ccccc1,O,,-3.515,10.13020/3eks-j059 10.1016/j.cej.2021.129307,Averaged - std : 0.06,CN(C)c1ccccc1,O,CN(C)c1ccccc1.O,True,12214,-2.76411559,0.7508844100000003,0.5638273971810486
CN,CC(C)CO,,-4.56,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,CN,CC(C)CO,CN.CC(C)CO,True,12264,-4.10080555,0.45919445000000003,0.21085954291080253
CN,CCCCCC,,-1.64,10.1016/j.cej.2021.129307,['Abraham Paper (A32)'],CN,CCCCCC,CN.CCCCCC,True,12265,-1.50534436,0.13465563999999985,0.01813214138380956
CN,CCCCCCCCO,,-3.78,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,CN,CCCCCCCCO,CN.CCCCCCCCO,True,12266,-3.62262729,0.15737270999999975,0.024766169852744022
CN,CCCCO,,-2.89,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",CN,CCCCO,CN.CCCCO,True,12268,-3.98503558,1.0950355799999998,1.199102921465936
CN,C(=O)N(C)C,,-2.66,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)']",CN,CN(C)C=O,CN.CN(C)C=O,True,12271,-2.58238521,0.07761479000000016,0.006024055626744124
CN,ClC(Cl)Cl,,-3.165,10.13020/3eks-j059 10.1016/j.cej.2021.129307,Averaged - std : 0.00,CN,ClC(Cl)Cl,CN.ClC(Cl)Cl,True,12275,-3.21412601,0.049126010000000164,0.002413364858520116
CN,O,,-4.56,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,CN,O,CN.O,True,12278,-4.3526145,0.2073855,0.04300874561025
CN,c1ccccc1,,-2.66,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,CN,c1ccccc1,CN.c1ccccc1,True,12279,-2.25596971,0.4040302900000001,0.1632404752374842
CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3,O,,-12.58,10.1016/j.cej.2021.129307,['Abraham Paper (A16)'],CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,O,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21.O,True,12303,-11.17840769,1.4015923099999998,1.9644610034511356
CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,C(=O)N(C)C,,-20.97,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)']",CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,CN(C)C=O,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O.CN(C)C=O,True,12315,-19.88494344,1.0850565599999982,1.1773477383990296
CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,O,,-15.8,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A20)', 'Abraham Paper (A5)', 'Abraham Paper (A5)']",CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,O,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O.O,True,12318,-13.38399625,2.4160037500000016,5.83707412001407
CN1CCCC1,CN1CCCC1,,-4.42,Compsol pure,solute-solvent same,CN1CCCC1,CN1CCCC1,CN1CCCC1.CN1CCCC1,True,12353,-4.38621081,0.033789190000000247,0.0011417093608561166
CN1CCCC1=O,CC(C)(C)CC(C)C,,-5.93,10.1016/j.cej.2021.129307,['Abraham Paper (A31)'],CN1CCCC1=O,CC(C)CC(C)(C)C,CN1CCCC1=O.CC(C)CC(C)(C)C,True,12355,-5.39571299,0.5342870099999999,0.28546260905473997
CN1CCCC1=O,CCCCCCC,,-5.8,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,CN1CCCC1=O,CCCCCCC,CN1CCCC1=O.CCCCCCC,True,12356,-5.31114162,0.4888583799999999,0.23898251569622433
CN1CCCC1=O,O,,-7.83,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)']",CN1CCCC1=O,O,CN1CCCC1=O.O,True,12361,-7.9720397,0.14203969999999977,0.020175276376089936
CN1CCN(C)CC1,O,,-7.58,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,CN1CCN(C)CC1,O,CN1CCN(C)CC1.O,True,12374,-6.15037793,1.4296220699999997,2.043819263031084
CNC(=O)Oc1cccc2c1OC(C2)(C)C,O,,-9.61,10.1016/j.cej.2021.129307,"["" 'FreeSolv (entry number=114)'""]",CNC(=O)Oc1cccc2c1OC(C)(C)C2,O,CNC(=O)Oc1cccc2c1OC(C)(C)C2.O,True,12477,-9.1971753,0.4128246999999998,0.17042423293008985
CNC,CCCCCC,,-2.48,10.1016/j.cej.2021.129307,['Abraham Paper (A32)'],CNC,CCCCCC,CNC.CCCCCC,True,12506,-2.06292055,0.41707945000000013,0.1739552676123026
CNC,CCCCCCCCO,,-2.73,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],CNC,CCCCCCCCO,CNC.CCCCCCCCO,True,12509,-3.64971263,0.9197126299999998,0.8458713217815166
CNC,c1ccccc1,,-3.01,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,CNC,c1ccccc1,CNC.c1ccccc1,True,12524,-2.63340543,0.37659456999999996,0.14182347015348487
CNC=O,CCCCCCCCO,,-6.97,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,CNC=O,CCCCCCCCO,CNC=O.CCCCCCCCO,True,12540,-6.86262662,0.10737337999999941,0.011529042732624274
CNC=O,CNC=O,,-8.29,10.13020/3eks-j059 Compsol pure,Averaged - std : 0.02,CNC=O,CNC=O,CNC=O.CNC=O,True,12541,-8.05385542,0.2361445799999995,0.05576426266337616
CNN,CCCCCCCCO,,-3.88,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,CNN,CCCCCCCCO,CNN.CCCCCCCCO,True,12567,-5.34146208,1.4614620800000004,2.1358714112779276
CNN,O,,-5.31,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,CNN,O,CNN.O,True,12569,-7.60838924,2.2983892400000006,5.28259309854778
CNc1ccccc1,C1CCCCC1,,-6.33,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,CNc1ccccc1,C1CCCCC1,CNc1ccccc1.C1CCCCC1,True,12595,-6.30962898,0.020371019999999795,0.0004149784558403917
CNc1ccccc1,CCCCCCCCCCCCCCCC,,-6.125,10.13020/3eks-j059 10.1016/j.cej.2021.129307,Averaged - std : 0.07,CNc1ccccc1,CCCCCCCCCCCCCCCC,CNc1ccccc1.CCCCCCCCCCCCCCCC,True,12596,-5.85686239,0.26813761000000014,0.07189777789651218
CNc1ccccc1,O,,-4.6850000000000005,10.13020/3eks-j059 10.1016/j.cej.2021.129307,Averaged - std : 0.01,CNc1ccccc1,O,CNc1ccccc1.O,True,12600,-3.95588252,0.7291174800000007,0.5316122996415513
CO,BrC(Br)Br,,-2.79,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,CO,BrC(Br)Br,CO.BrC(Br)Br,True,12611,-2.58601224,0.20398775999999996,0.04161100622981759
CO,C1CCCCC1,,-1.29,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,CO,C1CCCCC1,CO.C1CCCCC1,True,12613,-1.63962509,0.34962508999999997,0.12223770355750808
CO,CC(=O)N(C)C,,-4.86,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)', 'CompSol Binary (entry number=50313)']",CO,CC(=O)N(C)C,CO.CC(=O)N(C)C,True,12617,-4.83309502,0.0269049800000003,0.0007238779488004162
CO,CC(=O)C,,-4.13,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A4)', 'CompSol Binary (entry number=25907)', 'CompSol Binary (entry number=25951)']",CO,CC(C)=O,CO.CC(C)=O,True,12620,-4.29782474,0.16782474000000036,0.02816514335606772
CO,CC(C)(C)CC(C)C,,-1.44,10.1016/j.cej.2021.129307,['Abraham Paper (A31)'],CO,CC(C)CC(C)(C)C,CO.CC(C)CC(C)(C)C,True,12621,-1.56382818,0.12382818000000007,0.015333418162112417
CO,CC(Cl)Cl,,-2.53,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,CO,CC(Cl)Cl,CO.CC(Cl)Cl,True,12627,-2.89950188,0.36950188000000006,0.13653163932353443
CO,CCC(=O)C,,-3.83,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A4)']",CO,CCC(C)=O,CO.CCC(C)=O,True,12629,-4.11532097,0.2853209699999999,0.08140805592174084
CO,CCC1CO1,,-3.68,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=41143)'],CO,CCC1CO1,CO.CCC1CO1,True,12631,-3.73726134,0.057261339999999716,0.0032788610585955673
CO,CCCCCCC,,-1.29,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,CO,CCCCCCC,CO.CCCCCCC,True,12636,-1.55209563,0.2620956299999999,0.06869411926509686
CO,CCCCCCCCC,,-1.29,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,CO,CCCCCCCCC,CO.CCCCCCCCC,True,12638,-1.46482524,0.17482523999999988,0.03056386454105756
CO,CCCCCO,,-4.19,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",CO,CCCCCO,CO.CCCCCO,True,12644,-4.15279193,0.03720807000000015,0.001384440473124911
CO,CCCCO,,-4.73,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,CO,CCCCO,CO.CCCCO,True,12646,-4.30203054,0.4279694600000008,0.1831578586926923
CO,CCCCOC(C)=O,,-3.04,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,CO,CCCCOC(C)=O,CO.CCCCOC(C)=O,True,12647,-3.6527943,0.6127943,0.37551685411249003
CO,CCCCOCCCC,,-2.65,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A9)']",CO,CCCCOCCCC,CO.CCCCOCCCC,True,12648,-3.2794898,0.6294898,0.39625740830404
CO,CCNC(=O)C,,-4.6,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)']",CO,CCNC(C)=O,CO.CCNC(C)=O,True,12654,-4.6732205,0.07322050000000058,0.005361241620250085
CO,CCNC=O,,-4.52,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)']",CO,CCNC=O,CO.CCNC=O,True,12655,-4.62182479,0.10182479000000022,0.010368287858544144
CO,CCOCCO,,-4.34,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],CO,CCOCCO,CO.CCOCCO,True,12660,-4.45218216,0.11218216000000059,0.01258483702226573
CO,CNC(=O)C,,-4.72,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)']",CO,CNC(C)=O,CO.CNC(C)=O,True,12667,-4.84288243,0.12288243000000065,0.01510009160270506
CO,CNC=O,,-4.54,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)']",CO,CNC=O,CO.CNC=O,True,12668,-4.68528073,0.14528072999999964,0.021106490509332793
CO,CO,,-4.85,Compsol pure,solute-solvent same,CO,CO,CO.CO,True,12669,-4.82751946,0.022480539999999216,0.0005053746786915648
CO,CC(C)(C)OC,,-3.45,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],CO,COC(C)(C)C,CO.COC(C)(C)C,True,12670,-4.04104941,0.5910494100000001,0.34933940506134825
CO,COP(=O)(OC)OC,,-4.68,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=55867)'],CO,COP(=O)(OC)OC,CO.COP(=O)(OC)OC,True,12672,-4.39897342,0.2810265799999998,0.07897593866649628
CO,c1ccc(C)cc1C,,-2.42,10.1016/j.cej.2021.129307,['Abraham Paper (A30)'],CO,Cc1cccc(C)c1,CO.Cc1cccc(C)c1,True,12674,-2.32627535,0.09372464999999996,0.008784310017622494
CO,ClC(Cl)Cl,,-3.295,10.13020/3eks-j059 10.1016/j.cej.2021.129307,Averaged - std : 0.02,CO,ClC(Cl)Cl,CO.ClC(Cl)Cl,True,12678,-2.82101108,0.47398892000000004,0.22466549628276644
CO,C1COCCN1C=O,,-4.25,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)', 'CompSol Binary (entry number=28981)']",CO,O=CN1CCOCC1,CO.O=CN1CCOCC1,True,12687,-4.57517093,0.32517092999999964,0.10573613371706467
COC(=O)C1CC1,O,,-4.1,10.1016/j.cej.2021.129307,['FreeSolv (entry number=24)'],COC(=O)C1CC1,O,COC(=O)C1CC1.O,True,12773,-3.18955749,0.9104425099999998,0.8289055640150996
COC(=O)C1CCCCC1,O,,-3.3,10.1016/j.cej.2021.129307,['FreeSolv (entry number=381)'],COC(=O)C1CCCCC1,O,COC(=O)C1CCCCC1.O,True,12777,-3.32707621,0.027076210000000156,0.0007331211479641084
COC(=O)OC,ClC(Cl)(Cl)Cl,,-4.27,10.1016/j.cej.2021.129307,"['Abraham Paper (A7)', 'CompSol Binary (entry number=57826)']",COC(=O)OC,ClC(Cl)(Cl)Cl,COC(=O)OC.ClC(Cl)(Cl)Cl,True,12843,-4.05004535,0.21995464999999914,0.048380048056622126
COC(=O)OC,ClCCCl,,-5.04,10.1016/j.cej.2021.129307,"['Abraham Paper (A34)', 'Abraham Paper (A7)', 'CompSol Binary (entry number=4457)', 'CompSol Binary (entry number=4458)', 'CompSol Binary (entry number=4459)', 'CompSol Binary (entry number=4460)']",COC(=O)OC,ClCCCl,COC(=O)OC.ClCCCl,True,12844,-5.31448684,0.2744868399999998,0.07534302533318549
COC(=O)OC,C1=CC=CC=C1,,-4.66,10.1016/j.cej.2021.129307,"['CompSol Binary (entry number=32757)', 'CompSol Binary (entry number=32758)']",COC(=O)OC,c1ccccc1,COC(=O)OC.c1ccccc1,True,12847,-4.68351362,0.023513620000000124,0.0005528903255044059
COC(=O)C1=CC=C(C=C1)N,CCCO,,-11.1,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",COC(=O)c1ccc(N)cc1,CCCO,COC(=O)c1ccc(N)cc1.CCCO,True,12912,-11.74468669,0.6446866900000003,0.41562092826315655
COC(=O)C1=CC=C(C=C1)O,CC(O)(C)C,,-12.24,10.1016/j.cej.2021.129307,"['Abraham Paper (A1)', 'Abraham Paper (A12)']",COC(=O)c1ccc(O)cc1,CC(C)(C)O,COC(=O)c1ccc(O)cc1.CC(C)(C)O,True,12922,-12.27546036,0.03546036000000008,0.0012574371313296057
COC(=O)C1=CC=C(C=C1)O,CCCCCC,,-7.42,10.1016/j.cej.2021.129307,['Abraham Paper (A32)'],COC(=O)c1ccc(O)cc1,CCCCCC,COC(=O)c1ccc(O)cc1.CCCCCC,True,12926,-7.66183324,0.24183324000000006,0.05848331596889763
COC(=O)c1ccc(O)cc1,CCCCCCCCO,,-12.18,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,COC(=O)c1ccc(O)cc1,CCCCCCCCO,COC(=O)c1ccc(O)cc1.CCCCCCCCO,True,12928,-11.82148296,0.35851703999999884,0.12853446797036078
O=C(OC)C1=CC=C(O)C=C1,CCCCCCO,,-11.93,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",COC(=O)c1ccc(O)cc1,CCCCCCO,COC(=O)c1ccc(O)cc1.CCCCCCO,True,12929,-12.0410711,0.1110711000000002,0.012336789255210045
O=C(OC)C1=CC=C(O)C=C1,CCCCOCCCC,,-10.74,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A9)']",COC(=O)c1ccc(O)cc1,CCCCOCCCC,COC(=O)c1ccc(O)cc1.CCCCOCCCC,True,12933,-10.92302112,0.18302111999999937,0.03349673036605417
COC(=O)C1=CC=C(C=C1)O,CC(=O)OCC,,-11.94,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A3)']",COC(=O)c1ccc(O)cc1,CCOC(C)=O,COC(=O)c1ccc(O)cc1.CCOC(C)=O,True,12935,-12.76161839,0.8216183900000011,0.675056778786194
COC(=O)C1=CC=C(C=C1)O,CCOCC,,-11.7,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],COC(=O)c1ccc(O)cc1,CCOCC,COC(=O)c1ccc(O)cc1.CCOCC,True,12936,-11.99150474,0.2915047400000006,0.08497501344246795
COC(=O)c1ccc(O)cc1,O,,-9.43,10.13020/3eks-j059 10.1016/j.cej.2021.129307,Averaged - std : 0.08,COC(=O)c1ccc(O)cc1,O,COC(=O)c1ccc(O)cc1.O,True,12941,-9.95848657,0.5284865700000001,0.279298054670365
COc1ccc(cc1)C(=O)OC,O,,-5.33,10.1016/j.cej.2021.129307,['FreeSolv (entry number=515)'],COC(=O)c1ccc(OC)cc1,O,COC(=O)c1ccc(OC)cc1.O,True,12944,-5.61384275,0.2838427499999998,0.08056670672756239
COC(=O)c1ccccc1,CC(C)CC(C)(C)C,,-6.71,10.1016/j.cej.2021.129307,"["" 'Abraham Paper (A31)'""]",COC(=O)c1ccccc1,CC(C)CC(C)(C)C,COC(=O)c1ccccc1.CC(C)CC(C)(C)C,True,12955,-6.39937074,0.3106292599999998,0.09649053716814747
COC(=O)c1ccccc1,CCCCCCCCCCCCCCCC,,-6.31,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,COC(=O)c1ccccc1,CCCCCCCCCCCCCCCC,COC(=O)c1ccccc1.CCCCCCCCCCCCCCCC,True,12957,-6.07440862,0.2355913799999998,0.055503298330304304
COC(=O)c1ccccc1,CCCCCCCCO,,-7.26,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,COC(=O)c1ccccc1,CCCCCCCCO,COC(=O)c1ccccc1.CCCCCCCCO,True,12958,-6.80390733,0.4560926699999994,0.20802052362772838
COC(=O)c1ccccc1,O,,-3.91,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,COC(=O)c1ccccc1,O,COC(=O)c1ccccc1.O,True,12963,-3.83754238,0.07245762000000022,0.005250106696064432
COC(=O)C1=CC=CC=C1O,c1cc(C)ccc1C,,-7.64,10.1016/j.cej.2021.129307,['Abraham Paper (A30)'],COC(=O)c1ccccc1O,Cc1ccc(C)cc1,COC(=O)c1ccccc1O.Cc1ccc(C)cc1,True,12972,-8.09019021,0.4501902099999997,0.20267122517984384
CC(C)(C)OC,CC(C)CCl,,-3.89,10.1016/j.cej.2021.129307,"['CompSol Binary (entry number=9374)', 'CompSol Binary (entry number=9375)']",COC(C)(C)C,CC(C)CCl,COC(C)(C)C.CC(C)CCl,True,12996,-3.80547951,0.08452049000000006,0.00714371322984011
CC(C)(C)OC,CCC(C)Cl,,-3.88,10.1016/j.cej.2021.129307,"['CompSol Binary (entry number=20541)', 'CompSol Binary (entry number=20542)', 'CompSol Binary (entry number=20543)', 'CompSol Binary (entry number=20544)', 'CompSol Binary (entry number=20545)']",COC(C)(C)C,CCC(C)Cl,COC(C)(C)C.CCC(C)Cl,True,12997,-3.78744015,0.09255984999999978,0.008567325832022459
CC(C)(C)OC,CCCCCCCC,,-3.51,10.1016/j.cej.2021.129307,['Abraham Paper (A32)'],COC(C)(C)C,CCCCCCCC,COC(C)(C)C.CCCCCCCC,True,12999,-3.26222171,0.24777828999999985,0.06139408099532402
CC(C)(C)OC,CCCCCCCCCCCCCCCC,,-3.22,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=43100)'],COC(C)(C)C,CCCCCCCCCCCCCCCC,COC(C)(C)C.CCCCCCCCCCCCCCCC,True,13001,-2.99019398,0.22980602000000028,0.05281080682824053
COC(C)(C)C,CCCCCCCCO,,-3.505,10.13020/3eks-j059 10.1016/j.cej.2021.129307,Averaged - std : 0.01,COC(C)(C)C,CCCCCCCCO,COC(C)(C)C.CCCCCCCCO,True,13003,-3.71873163,0.21373163000000028,0.04568120966245702
CC(C)(C)OC,C(=O)N(CCCC)CCCC,,-3.34,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)']",COC(C)(C)C,CCCCN(C=O)CCCC,COC(C)(C)C.CCCCN(C=O)CCCC,True,13006,-3.37180862,0.031808620000000065,0.0010117883063044042
CC(C)(C)OC,CCN1CCCC1=O,,-3.21,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=10421)'],COC(C)(C)C,CCN1CCCC1=O,COC(C)(C)C.CCN1CCCC1=O,True,13008,-3.42191231,0.21191231000000021,0.04490682712953619
