solute,solvent,logS,DGsolv,Reference (DOI),Comments,can_smiles_solute,can_smiles_solvent,concat_smiles,is_chonps_halogens,index
CCOC(=O)C,CCCC=O,,-4.49,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=34128)'],CCOC(C)=O,CCCC=O,CCOC(C)=O.CCCC=O,True,11107
CCOC(C)=O,CCCCC,,-3.69,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,CCOC(C)=O,CCCCC,CCOC(C)=O.CCCCC,True,11108
CCOC(=O)C,CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,,-3.73,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=45856)'],CCOC(C)=O,CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,CCOC(C)=O.CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,True,11109
CCOC(C)=O,CCCCCC,,-3.615,10.13020/3eks-j059 10.1016/j.cej.2021.129307,Averaged - std : 0.01,CCOC(C)=O,CCCCCC,CCOC(C)=O.CCCCCC,True,11110
CCOC(=O)C,CCCCCC=CCC=CCCCCCCCC(=O)O,,-3.67,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=370)'],CCOC(C)=O,CCCCCC=CCC=CCCCCCCCC(=O)O,CCOC(C)=O.CCCCCC=CCC=CCCCCCCCC(=O)O,True,11111
CCOC(C)=O,CCCCCCC,,-3.515,10.13020/3eks-j059 10.1016/j.cej.2021.129307,Averaged - std : 0.01,CCOC(C)=O,CCCCCCC,CCOC(C)=O.CCCCCCC,True,11112
CCOC(C)=O,CCCCCCCC,,-3.44,10.13020/3eks-j059 10.1016/j.cej.2021.129307,Averaged - std : 0.04,CCOC(C)=O,CCCCCCCC,CCOC(C)=O.CCCCCCCC,True,11113
CCOC(C)=O,CCCCCCCCBr,,-3.97,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,CCOC(C)=O,CCCCCCCCBr,CCOC(C)=O.CCCCCCCCBr,True,11114
CCOC(C)=O,CCCCCCCCC,,-3.45,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,CCOC(C)=O,CCCCCCCCC,CCOC(C)=O.CCCCCCCCC,True,11115
CCOC(=O)C,CCCCCCCCC=CCCCCCCCC(=O)OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC,,-3.72,10.1016/j.cej.2021.129307,['Abraham Paper (A25)'],CCOC(C)=O,CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCCCCCC)OC(=O)CCCCCCCC=CCCCCCCCC,CCOC(C)=O.CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCCCCCC)OC(=O)CCCCCCCC=CCCCCCCCC,True,11116
CCOC(C)=O,CCCCCCCCCC,,-3.355,10.13020/3eks-j059 10.1016/j.cej.2021.129307,Averaged - std : 0.08,CCOC(C)=O,CCCCCCCCCC,CCOC(C)=O.CCCCCCCCCC,True,11117
CCOC(=O)C,CCCCCCCCCCCCCC,,-3.24,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=58875)'],CCOC(C)=O,CCCCCCCCCCCCCC,CCOC(C)=O.CCCCCCCCCCCCCC,True,11118
CCOC(C)=O,CCCCCCCCCCCCCCC,,-3.37,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,CCOC(C)=O,CCCCCCCCCCCCCCC,CCOC(C)=O.CCCCCCCCCCCCCCC,True,11119
CCOC(C)=O,CCCCCCCCCCCCCCCC,,-3.24,10.13020/3eks-j059 10.1016/j.cej.2021.129307,Averaged - std : 0.01,CCOC(C)=O,CCCCCCCCCCCCCCCC,CCOC(C)=O.CCCCCCCCCCCCCCCC,True,11120
CCOC(C)=O,CCCCCCCCO,,-3.875,10.13020/3eks-j059 10.1016/j.cej.2021.129307,Averaged - std : 0.18,CCOC(C)=O,CCCCCCCCO,CCOC(C)=O.CCCCCCCCO,True,11121
CCOC(C)=O,CCCCCCCl,,-4.25,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,CCOC(C)=O,CCCCCCCl,CCOC(C)=O.CCCCCCCl,True,11122
CCOC(=O)C,CCCCCO,,-3.87,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",CCOC(C)=O,CCCCCO,CCOC(C)=O.CCCCCO,True,11123
CCOC(=O)C,ClCCCC,,-4.32,10.1016/j.cej.2021.129307,['Abraham Paper (A7)'],CCOC(C)=O,CCCCCl,CCOC(C)=O.CCCCCl,True,11124
CCOC(=O)C,C(=O)N(CCCC)CCCC,,-3.96,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)']",CCOC(C)=O,CCCCN(C=O)CCCC,CCOC(C)=O.CCCCN(C=O)CCCC,True,11125
CCOC(=O)C,CCCCO,,-3.97,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",CCOC(C)=O,CCCCO,CCOC(C)=O.CCCCO,True,11126
CCOC(=O)C,CCO,,-4.06,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)', 'CompSol Binary (entry number=39427)']",CCOC(C)=O,CCO,CCOC(C)=O.CCO,True,11127
CCOC(=O)C,CCOC(=O)C1=CC=CC=C1C(=O)OCC,,-3.94,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=3342)'],CCOC(C)=O,CCOC(=O)c1ccccc1C(=O)OCC,CCOC(C)=O.CCOC(=O)c1ccccc1C(=O)OCC,True,11128
CCOC(C)=O,CCOC(C)=O,,-4.49,10.13020/3eks-j059 Compsol pure,Averaged - std : 0.03,CCOC(C)=O,CCOC(C)=O,CCOC(C)=O.CCOC(C)=O,True,11129
CCOC(=O)C,CCOCCO,,-4.14,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],CCOC(C)=O,CCOCCO,CCOC(C)=O.CCOCCO,True,11130
CCOC(=O)C,CCOP(=O)(OCC)OCC,,-4.13,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=55842)'],CCOC(C)=O,CCOP(=O)(OCC)OCC,CCOC(C)=O.CCOP(=O)(OCC)OCC,True,11131
CCOC(C)=O,CCc1ccccc1,,-4.31,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,CCOC(C)=O,CCc1ccccc1,CCOC(C)=O.CCc1ccccc1,True,11132
CCOC(=O)C,C(=O)N(C)C,,-4.32,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)', 'CompSol Binary (entry number=50652)']",CCOC(C)=O,CN(C)C=O,CCOC(C)=O.CN(C)C=O,True,11133
CCOC(=O)C,CN1CCCC1=O,,-4.16,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=11680)'],CCOC(C)=O,CN1CCCC1=O,CCOC(C)=O.CN1CCCC1=O,True,11134
CCOC(=O)C,CN1CCCCC1=O,,-4.16,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)']",CCOC(C)=O,CN1CCCCC1=O,CCOC(C)=O.CN1CCCCC1=O,True,11135
CCOC(=O)C,CN1CCN(C1=O)C,,-3.98,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=6403)'],CCOC(C)=O,CN1CCN(C)C1=O,CCOC(C)=O.CN1CCN(C)C1=O,True,11136
CCOC(=O)C,CNC(=O)C,,-4.04,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)']",CCOC(C)=O,CNC(C)=O,CCOC(C)=O.CNC(C)=O,True,11137
CCOC(=O)C,CO,,-4.38,10.1016/j.cej.2021.129307,"['CompSol Binary (entry number=47085)', 'CompSol Binary (entry number=47086)', 'CompSol Binary (entry number=47087)']",CCOC(C)=O,CO,CCOC(C)=O.CO,True,11138
CCOC(=O)C,COP(=O)(OC)OC,,-4.28,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=55859)'],CCOC(C)=O,COP(=O)(OC)OC,CCOC(C)=O.COP(=O)(OC)OC,True,11139
CCOC(=O)C,CS(=O)C,,-3.88,10.1016/j.cej.2021.129307,"['CompSol Binary (entry number=56902)', 'CompSol Binary (entry number=56903)']",CCOC(C)=O,CS(C)=O,CCOC(C)=O.CS(C)=O,True,11140
CCOC(C)=O,Cc1ccc(C)cc1,,-4.21,10.1016/j.cej.2021.129307,"["" 'Abraham Paper (A30)'""]",CCOC(C)=O,Cc1ccc(C)cc1,CCOC(C)=O.Cc1ccc(C)cc1,True,11141
CCOC(=O)C,c1ccc(C)cc1C,,-4.15,10.1016/j.cej.2021.129307,['Abraham Paper (A30)'],CCOC(C)=O,Cc1cccc(C)c1,CCOC(C)=O.Cc1cccc(C)c1,True,11142
CCOC(C)=O,Cc1ccccc1,,-4.41,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,CCOC(C)=O,Cc1ccccc1,CCOC(C)=O.Cc1ccccc1,True,11143
CCOC(C)=O,Cc1ccccc1C,,-4.26,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,CCOC(C)=O,Cc1ccccc1C,CCOC(C)=O.Cc1ccccc1C,True,11144
CCOC(C)=O,ClC(Cl)=C(Cl)Cl,,-4.22,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,CCOC(C)=O,ClC(Cl)=C(Cl)Cl,CCOC(C)=O.ClC(Cl)=C(Cl)Cl,True,11145
CCOC(C)=O,ClC(Cl)Cl,,-5.58,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,CCOC(C)=O,ClC(Cl)Cl,CCOC(C)=O.ClC(Cl)Cl,True,11146
CCOC(C)=O,ClCCCl,,-4.71,10.1016/j.cej.2021.129307,"["" 'Abraham Paper (A34)'"", "" 'Abraham Paper (A7)'""]",CCOC(C)=O,ClCCCl,CCOC(C)=O.ClCCCl,True,11147
CCOC(=O)C,ClCCl,,-5.22,10.1016/j.cej.2021.129307,['Abraham Paper (A7)'],CCOC(C)=O,ClCCl,CCOC(C)=O.ClCCl,True,11148
CCOC(C)=O,Clc1ccccc1,,-4.529999999999999,10.13020/3eks-j059 10.1016/j.cej.2021.129307,Averaged - std : 0.10,CCOC(C)=O,Clc1ccccc1,CCOC(C)=O.Clc1ccccc1,True,11149
CCOC(C)=O,Fc1c(F)c(F)c(F)c(F)c1F,,-4.56,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,CCOC(C)=O,Fc1c(F)c(F)c(F)c(F)c1F,CCOC(C)=O.Fc1c(F)c(F)c(F)c(F)c1F,True,11150
CCOC(=O)C,NC=O,,-3.61,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)', 'CompSol Binary (entry number=41215)', 'CompSol Binary (entry number=41216)']",CCOC(C)=O,NC=O,CCOC(C)=O.NC=O,True,11151
CCOC(C)=O,O,,-3.0250000000000004,10.13020/3eks-j059 10.1016/j.cej.2021.129307,Averaged - std : 0.07,CCOC(C)=O,O,CCOC(C)=O.O,True,11153
CCOC(=O)C,C1CCCCC1=O,,-4.33,10.1016/j.cej.2021.129307,['Abraham Paper (A4)'],CCOC(C)=O,O=C1CCCCC1,CCOC(C)=O.O=C1CCCCC1,True,11154
CCOC(=O)C,C1COCCN1C=O,,-3.89,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)', 'CompSol Binary (entry number=28684)']",CCOC(C)=O,O=CN1CCOCC1,CCOC(C)=O.O=CN1CCOCC1,True,11155
CCOC(=O)C,C(COCCO)O,,-3.53,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=16788)'],CCOC(C)=O,OCCOCCO,CCOC(C)=O.OCCOCCO,True,11156
CCOC(C)=O,S=C=S,,-4.08,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,CCOC(C)=O,S=C=S,CCOC(C)=O.S=C=S,True,11157
CCOC(=O)C,[H]O[H],,-3.02,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=69226)'],CCOC(C)=O,[H]O[H],CCOC(C)=O.[H]O[H],True,11158
CCOC(=O)C,C1=CC=C2C(=C1)C=CC=N2,,-4.07,10.1016/j.cej.2021.129307,"['CompSol Binary (entry number=56651)', 'CompSol Binary (entry number=56652)']",CCOC(C)=O,c1ccc2ncccc2c1,CCOC(C)=O.c1ccc2ncccc2c1,True,11159
CCOC(C)=O,c1ccccc1,,-4.53,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,CCOC(C)=O,c1ccccc1,CCOC(C)=O.c1ccccc1,True,11160
CCOC(C)C,CCOC(C)C,,-3.77,Compsol pure,solute-solvent same,CCOC(C)C,CCOC(C)C,CCOC(C)C.CCOC(C)C,True,11163
CCOC(C)O,O,,-6.7,10.1016/j.cej.2021.129307,"['Abraham Paper (A6)', 'Abraham Paper (A6)']",CCOC(C)O,O,CCOC(C)O.O,True,11167
CCOC(C)OCC,CCOC(C)OCC,,-4.88,Compsol pure,solute-solvent same,CCOC(C)OCC,CCOC(C)OCC,CCOC(C)OCC.CCOC(C)OCC,True,11168
CCOC(C)OCC,ClCCCl,,-5.27,10.1016/j.cej.2021.129307,"['Abraham Paper (A34)', 'Abraham Paper (A7)']",CCOC(C)OCC,ClCCCl,CCOC(C)OCC.ClCCCl,True,11169
CCOC(C)OCC,O,,-3.28,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,CCOC(C)OCC,O,CCOC(C)OCC.O,True,11171
CCOC(OCC)OCC,CCOC(OCC)OCC,,-6.06,Compsol pure,solute-solvent same,CCOC(OCC)OCC,CCOC(OCC)OCC,CCOC(OCC)OCC.CCOC(OCC)OCC,True,11178
CCOC(OCC)Oc1ccccc1,O,,-5.23,10.1016/j.cej.2021.129307,['FreeSolv (entry number=436)'],CCOC(OCC)Oc1ccccc1,O,CCOC(OCC)Oc1ccccc1.O,True,11180
CCOC,CCOC,,-2.95,Compsol pure,solute-solvent same,CCOC,CCOC,CCOC.CCOC,True,11181
CCOC,O,,-2.1,10.1016/j.cej.2021.129307,['FreeSolv (entry number=96)'],CCOC,O,CCOC.O,True,11183
CCOC=O,CCCCCCCCCCCCCCC=C,,-2.62,10.1016/j.cej.2021.129307,['Abraham Paper (A27)'],CCOC=O,C=CCCCCCCCCCCCCCC,CCOC=O.C=CCCCCCCCCCCCCCC,True,11194
CCOC=O,CC(O)C,,-3.15,10.1016/j.cej.2021.129307,"['Abraham Paper (A1)', 'Abraham Paper (A12)']",CCOC=O,CC(C)O,CCOC=O.CC(C)O,True,11195
CCOC=O,CCC(=O)C,,-3.71,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A4)']",CCOC=O,CCC(C)=O,CCOC=O.CCC(C)=O,True,11196
CCOC=O,CCCCCCCCCCCCCCCC,,-2.57,10.13020/3eks-j059 10.1016/j.cej.2021.129307,Averaged - std : 0.02,CCOC=O,CCCCCCCCCCCCCCCC,CCOC=O.CCCCCCCCCCCCCCCC,True,11197
CCOC=O,CCCCCCCCO,,-2.98,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'CompSol Binary (entry number=13532)']",CCOC=O,CCCCCCCCO,CCOC=O.CCCCCCCCO,True,11198
CCOC=O,CCOC=O,,-4.06,Compsol pure,solute-solvent same,CCOC=O,CCOC=O,CCOC=O.CCOC=O,True,11199
CCOC=O,ClC(Cl)(Cl)Cl,,-3.33,10.1016/j.cej.2021.129307,['Abraham Paper (A7)'],CCOC=O,ClC(Cl)(Cl)Cl,CCOC=O.ClC(Cl)(Cl)Cl,True,11200
CCOC=O,ClC(Cl)Cl,,-4.37,10.1016/j.cej.2021.129307,['Abraham Paper (A7)'],CCOC=O,ClC(Cl)Cl,CCOC=O.ClC(Cl)Cl,True,11201
CCOC=O,O,,-2.645,10.13020/3eks-j059 10.1016/j.cej.2021.129307,Averaged - std : 0.00,CCOC=O,O,CCOC=O.O,True,11203
CCOC=O,[H]O[H],,-2.64,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=69261)'],CCOC=O,[H]O[H],CCOC=O.[H]O[H],True,11204
CCOCC(C)C,CCOCC(C)C,,-4.36,Compsol pure,solute-solvent same,CCOCC(C)C,CCOCC(C)C,CCOCC(C)C.CCOCC(C)C,True,11205
CCOCC(C)O,CCOCC(C)O,,-5.93,Compsol pure,solute-solvent same,CCOCC(C)O,CCOCC(C)O,CCOCC(C)O.CCOCC(C)O,True,11206
CCOCC(C)OC(C)=O,CCOCC(C)OC(C)=O,,-6.71,Compsol pure,solute-solvent same,CCOCC(C)OC(C)=O,CCOCC(C)OC(C)=O,CCOCC(C)OC(C)=O.CCOCC(C)OC(C)=O,True,11207
CCOCC(C)OCC(C)OCC(C)O,CCOCC(C)OCC(C)OCC(C)O,,-10.3,Compsol pure,solute-solvent same,CCOCC(C)OCC(C)OCC(C)O,CCOCC(C)OCC(C)OCC(C)O,CCOCC(C)OCC(C)OCC(C)O.CCOCC(C)OCC(C)OCC(C)O,True,11208
CCOCC,C1CCCCC1,,-3.03,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,CCOCC,C1CCCCC1,CCOCC.C1CCCCC1,True,11209
CCOCC,O1CCCC1,,-3.51,10.1016/j.cej.2021.129307,['Abraham Paper (A33)'],CCOCC,C1CCOC1,CCOCC.C1CCOC1,True,11210
CCOCC,CCCCCCCCCCCCCCC=C,,-2.74,10.1016/j.cej.2021.129307,['Abraham Paper (A27)'],CCOCC,C=CCCCCCCCCCCCCCC,CCOCC.C=CCCCCCCCCCCCCCC,True,11211
CCOCC,CC(=O)N(C)C,,-2.81,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)']",CCOCC,CC(=O)N(C)C,CCOCC.CC(=O)N(C)C,True,11212
CCOCC,CC(=O)C,,-3.25,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A4)']",CCOCC,CC(C)=O,CCOCC.CC(C)=O,True,11213
CCOCC,CCCCCCCC,,-3.05,10.1016/j.cej.2021.129307,['Abraham Paper (A32)'],CCOCC,CCCCCCCC,CCOCC.CCCCCCCC,True,11214
CCOCC,CCCCCCCCCCCCCCCC,,-2.8,10.13020/3eks-j059 10.1016/j.cej.2021.129307,Averaged - std : 0.01,CCOCC,CCCCCCCCCCCCCCCC,CCOCC.CCCCCCCCCCCCCCCC,True,11215
CCOCC,CCCCCCCCCCO,,-2.93,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",CCOCC,CCCCCCCCCCO,CCOCC.CCCCCCCCCCO,True,11216
CCOCC,CCCCCCCCO,,-2.9400000000000004,10.13020/3eks-j059 10.1016/j.cej.2021.129307,Averaged - std : 0.05,CCOCC,CCCCCCCCO,CCOCC.CCCCCCCCO,True,11217
CCOCC,CCCCCO,,-3.12,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",CCOCC,CCCCCO,CCOCC.CCCCCO,True,11218
CCOCC,ClCCCC,,-3.4,10.1016/j.cej.2021.129307,['Abraham Paper (A7)'],CCOCC,CCCCCl,CCOCC.CCCCCl,True,11219
CCOCC,C(=O)N(CCCC)CCCC,,-2.88,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)']",CCOCC,CCCCN(C=O)CCCC,CCOCC.CCCCN(C=O)CCCC,True,11220
CCOCC,CCCCO,,-3.1,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",CCOCC,CCCCO,CCOCC.CCCCO,True,11221
CCOCC,CCCCOCCCC,,-3.23,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A9)']",CCOCC,CCCCOCCCC,CCOCC.CCCCOCCCC,True,11222
CCOCC,CC(=O)N(CC)CC,,-2.95,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)']",CCOCC,CCN(CC)C(C)=O,CCOCC.CCN(CC)C(C)=O,True,11223
CCOCC,CCN1CCCC1=O,,-2.77,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=10394)'],CCOCC,CCN1CCCC1=O,CCOCC.CCN1CCCC1=O,True,11224
CCOCC,CCNC(=O)C,,-2.82,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)']",CCOCC,CCNC(C)=O,CCOCC.CCNC(C)=O,True,11225
CCOCC,CCNC=O,,-2.78,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)']",CCOCC,CCNC=O,CCOCC.CCNC=O,True,11226
CCOCC,CCO,,-3.26,10.1016/j.cej.2021.129307,"['CompSol Binary (entry number=38954)', 'CompSol Binary (entry number=38955)', 'CompSol Binary (entry number=38956)', 'CompSol Binary (entry number=38957)', 'CompSol Binary (entry number=38958)', 'CompSol Binary (entry number=38959)', 'CompSol Binary (entry number=38960)', 'CompSol Binary (entry number=38961)']",CCOCC,CCO,CCOCC.CCO,True,11227
CCOCC,CCOC(C)(C)C,,-3.23,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=20661)'],CCOCC,CCOC(C)(C)C,CCOCC.CCOC(C)(C)C,True,11228
CCOCC,CCOCC,,-3.415,10.13020/3eks-j059 Compsol pure,Averaged - std : 0.02,CCOCC,CCOCC,CCOCC.CCOCC,True,11229
CCOCC,C(=O)N(C)C,,-2.81,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)']",CCOCC,CN(C)C=O,CCOCC.CN(C)C=O,True,11230
CCOCC,CN1CCCC1=O,,-2.77,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)']",CCOCC,CN1CCCC1=O,CCOCC.CN1CCCC1=O,True,11231
CCOCC,CN1CCCCC1=O,,-2.77,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)']",CCOCC,CN1CCCCC1=O,CCOCC.CN1CCCCC1=O,True,11232
CCOCC,CNC(=O)C,,-2.77,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)']",CCOCC,CNC(C)=O,CCOCC.CNC(C)=O,True,11233
CCOCC,CNC=O,,-2.66,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)']",CCOCC,CNC=O,CCOCC.CNC=O,True,11234
CCOCC,CO,,-3.26,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",CCOCC,CO,CCOCC.CO,True,11235
CCOCC,CS(=O)C,,-2.2,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=56785)'],CCOCC,CS(C)=O,CCOCC.CS(C)=O,True,11236
CCOCC,c1ccc(C)cc1C,,-3.29,10.1016/j.cej.2021.129307,['Abraham Paper (A30)'],CCOCC,Cc1cccc(C)c1,CCOCC.Cc1cccc(C)c1,True,11237
CCOCC,ClC(Cl)(Cl)Cl,,-3.52,10.1016/j.cej.2021.129307,"['Abraham Paper (A7)', 'CompSol Binary (entry number=57404)', 'CompSol Binary (entry number=57405)', 'CompSol Binary (entry number=57411)', 'CompSol Binary (entry number=57412)', 'CompSol Binary (entry number=57413)', 'CompSol Binary (entry number=57414)', 'CompSol Binary (entry number=57415)', 'CompSol Binary (entry number=57416)', 'CompSol Binary (entry number=57417)', 'CompSol Binary (entry number=57418)', 'CompSol Binary (entry number=57419)', 'CompSol Binary (entry number=57420)', 'CompSol Binary (entry number=57421)', 'CompSol Binary (entry number=57422)', 'CompSol Binary (entry number=57423)']",CCOCC,ClC(Cl)(Cl)Cl,CCOCC.ClC(Cl)(Cl)Cl,True,11238
CCOCC,ClC(Cl)Cl,,-4.32,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,CCOCC,ClC(Cl)Cl,CCOCC.ClC(Cl)Cl,True,11239
CCOCC,ClCCCl,,-3.44,10.1016/j.cej.2021.129307,"['Abraham Paper (A34)', 'Abraham Paper (A7)']",CCOCC,ClCCCl,CCOCC.ClCCCl,True,11240
CCOCC,ClCCl,,-3.92,10.1016/j.cej.2021.129307,['Abraham Paper (A7)'],CCOCC,ClCCl,CCOCC.ClCCl,True,11241
CCOCC,NC=O,,-1.93,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)', 'CompSol Binary (entry number=41189)', 'CompSol Binary (entry number=41190)']",CCOCC,NC=O,CCOCC.NC=O,True,11242
CCOCC,O,,-1.75,10.13020/3eks-j059 10.1016/j.cej.2021.129307,Averaged - std : 0.01,CCOCC,O,CCOCC.O,True,11244
CCOCC,[H]O[H],,-1.96,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=69194)'],CCOCC,[H]O[H],CCOCC.[H]O[H],True,11245
CCOCCC(=O)OCC,CCOCCC(=O)OCC,,-6.71,Compsol pure,solute-solvent same,CCOCCC(=O)OCC,CCOCCC(=O)OCC,CCOCCC(=O)OCC.CCOCCC(=O)OCC,True,11247
CCC(O)OCCCOCC,CCC(O)OCCCOCC,,-7.68,Compsol pure,solute-solvent same,CCOCCCOC(O)CC,CCOCCCOC(O)CC,CCOCCCOC(O)CC.CCOCCCOC(O)CC,True,11251
CCOCCO,CCCCCC,,-4.01,10.1016/j.cej.2021.129307,['Abraham Paper (A32)'],CCOCCO,CCCCCC,CCOCCO.CCCCCC,True,11253
CCOCCO,CCCCCCC,,-3.85,10.1016/j.cej.2021.129307,['Abraham Paper (A32)'],CCOCCO,CCCCCCC,CCOCCO.CCCCCCC,True,11254
CCOCCO,CCOCCO,,-6.21,Compsol pure,solute-solvent same,CCOCCO,CCOCCO,CCOCCO.CCOCCO,True,11255
CCOCCO,CC(=O)OC,,-5.89,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A3)']",CCOCCO,COC(C)=O,CCOCCO.COC(C)=O,True,11256
CCOCCO,ClC(Cl)(Cl)Cl,,-4.87,10.1016/j.cej.2021.129307,['Abraham Paper (A7)'],CCOCCO,ClC(Cl)(Cl)Cl,CCOCCO.ClC(Cl)(Cl)Cl,True,11257
CCOCCO,ClCCl,,-6.06,10.1016/j.cej.2021.129307,['Abraham Paper (A7)'],CCOCCO,ClCCl,CCOCCO.ClCCl,True,11258
CCOCCO,O,,-6.7,10.1016/j.cej.2021.129307,"['Abraham Paper (A3)', 'Abraham Paper (A8)', 'FreeSolv (entry number=424)']",CCOCCO,O,CCOCCO.O,True,11260
O=C(OCCOCC)C1=CC=CC=C1C(OCCOCC)=O,O,,-13.42,10.1016/j.cej.2021.129307,['Abraham Paper (A18)'],CCOCCOC(=O)c1ccccc1C(=O)OCCOCC,O,CCOCCOC(=O)c1ccccc1C(=O)OCCOCC.O,True,11265
CCOCCOC(C)=O,CCOCCOC(C)=O,,-6.56,Compsol pure,solute-solvent same,CCOCCOC(C)=O,CCOCCOC(C)=O,CCOCCOC(C)=O.CCOCCOC(C)=O,True,11267
CCOCCOC(=O)C,O,,-5.31,10.1016/j.cej.2021.129307,['FreeSolv (entry number=308)'],CCOCCOC(C)=O,O,CCOCCOC(C)=O.O,True,11269
CCOCCOC,ClC(Cl)(Cl)Cl,,-5.85,10.1016/j.cej.2021.129307,['Abraham Paper (A7)'],CCOCCOC,ClC(Cl)(Cl)Cl,CCOCCOC.ClC(Cl)(Cl)Cl,True,11270
CCOCCOCC,CCOCCOCC,,-5.49,Compsol pure,solute-solvent same,CCOCCOCC,CCOCCOCC,CCOCCOCC.CCOCCOCC,True,11271
CCOCCOCC,O,,-3.54,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,CCOCCOCC,O,CCOCCOCC.O,True,11273
